分詞,過去分詞の前置修飾,"sun, etc.",advanced,The {refrigerated air} in the meat locker made our breath turn to steam.,食肉貯蔵庫の冷却された空気で私たちの息は白くなりました。
分詞,過去分詞の前置修飾,"sun, etc.",advanced,The {pressurized air} on the airplane made our ears pop.,飛行機内の加圧された空気で私たちの耳はツーンとしました。
分詞,過去分詞の前置修飾,"sun, etc.",advanced,It was difficult to shovel the {frozen ground}.,凍結した土地をシャベルで掘るのは困難でした。
分詞,過去分詞の前置修飾,"sun, etc.",intermediate,China is famous for its {polluted air}.,中国は汚染された大気で有名です。
分詞,過去分詞の前置修飾,others,beginner,I like {iced} tea.,私はアイスティーが好きです。
分詞,過去分詞の前置修飾,others,beginner,This {stained} glass is pretty.,このステンドグラスは素敵です。
分詞,過去分詞の前置修飾,others,beginner,Do you want some {melted} butter?,溶かしバターはいかがですか？
分詞,過去分詞の前置修飾,others,beginner,Do you want {bottled} water?,ボトル入りの水はいかがですか？
分詞,過去分詞の前置修飾,others,beginner,She is an {unmarried} woman.,彼女は未婚の女性です。
分詞,過去分詞の前置修飾,others,beginner,That {broken} lamp was expensive.,あの壊れたランプは高かったです。
分詞,過去分詞の前置修飾,others,beginner,The {fallen} tree hit the house.,倒れた木は住宅にぶつかりました。
分詞,過去分詞の前置修飾,others,beginner,The {burned} meat tasted terrible.,こげた肉の味はひどかったです。
分詞,過去分詞の前置修飾,others,beginner,"The {misspelled} word was ""finger"".",間違えたスペルの単語は「finger」でした。
分詞,過去分詞の前置修飾,girl,beginner,That {black-haired} girl is my sister.,あの黒髪の少女は私の姉妹です。
分詞,過去分詞の前置修飾,woman,intermediate,This is a shelter for {battered women}.,ここは暴力を振るわれた女性の駆け込み寺です。
分詞,過去分詞の前置修飾,woman,intermediate,I gave my seat to a {white-haired woman}.,私は白髪の女性に席を譲りました。
分詞,過去分詞の前置修飾,woman,intermediate,Tokyo is full of {well-dressed women}.,東京は立派な服を着た女性で満ちています。
分詞,過去分詞の前置修飾,woman,intermediate,There are more {educated women} now than ever before.,以前と比べて今は教養のある女性がますます多くなっています。
分詞,過去分詞の前置修飾,woman,advanced,{Unmarried women} travelling alone in many countries still need to be very careful.,多くの国をひとりで旅行する未婚の女性は今でもまだとても注意する必要があります。
分詞,過去分詞の前置修飾,woman,advanced,"People have trouble believing that not only are there {abused women}, but abused men.",虐待された女性だけでなく，虐待された男性もいるということはなかなか信じてもらえません。
分詞,過去分詞の前置修飾,woman,advanced,It is becoming more and more common to see {veiled women} in our community.,私たちの地域社会でもベールをかぶった女性を見ることがますます一般的になりつつあります。
分詞,過去分詞の前置修飾,woman,advanced,It is no longer a cultural taboo to be a {divorced woman}.,離婚した女性であることはもはや文化的なタブーではなくなりました。
分詞,過去分詞の前置修飾,woman,advanced,{Big-boned women} are now being hired as fashion models and actresses.,骨太の女性が今やファッションモデルや女優に起用されています。
分詞,過去分詞の前置修飾,girl,beginner,She is a {brown-eyed} girl.,彼女は茶色の目をした少女です。
分詞,過去分詞の前置修飾,woman,intermediate,She is very attractive for a {middle-aged woman}.,彼女は中年の女性にしてはとても魅力的です。
分詞,過去分詞の前置修飾,girl,beginner,She is a {teenaged} girl.,彼女は10代の女の子です。
分詞,過去分詞の前置修飾,girl,beginner,This club has many {talented} girls.,当クラブにはたくさんの有能な女子たちがいます。
分詞,過去分詞の前置修飾,girl,beginner,The {injured} girl is Keiko.,傷つけられた少女はケイコです。
分詞,過去分詞の前置修飾,girl,intermediate,This place is popular with {teenaged girls}.,ここは10代の女の子たちに人気があります。
分詞,過去分詞の前置修飾,girl,intermediate,Police are looking for the {unidentified girl}.,警察が身元が確認されていないその少女をさがしています。
分詞,過去分詞の前置修飾,girl,intermediate,I'm just an {old-fashioned girl}.,私はただ古風なタイプの女の子なだけです。
分詞,過去分詞の前置修飾,girl,intermediate,My sister is a {determined girl}.,姉は決断力のある少女です。
分詞,過去分詞の前置修飾,girl,intermediate,They came home with an {adopted girl}.,彼らは養子になった少女と一緒に帰宅しました。
分詞,過去分詞の前置修飾,girl,advanced,China has an unbalanced population because of {unwanted baby girls}.,中国は女の子の赤ん坊が望まれないためバランスの悪い人口となっています。
分詞,過去分詞の前置修飾,girl,advanced,Studies show {gifted girls} often relate to their fathers more than their mothers.,才能に恵まれた少女たちは母親よりも父親と結びつきが強いことが多いことが研究で示されています。
分詞,過去分詞の前置修飾,man,intermediate,Women prefer {educated men}.,女性は教養のある男性のほうが好きです。
分詞,過去分詞の前置修飾,man,beginner,I am a {middle-aged} man.,私は中年の男です。
分詞,過去分詞の前置修飾,man,beginner,He is a {married} man.,彼は既婚者です。
分詞,過去分詞の前置修飾,man,beginner,The {masked} man ran from the bank.,覆面をした男が銀行から走っていきました。
分詞,過去分詞の前置修飾,man,beginner,The {injured} man was taken to the hospital.,傷つけられた男性は病院に運ばれました。
分詞,過去分詞の前置修飾,man,beginner,I gave my seat to a {white-haired} man.,私は白髪の男性に席を譲りました。
分詞,過去分詞の前置修飾,man,intermediate,Pictures of the {wanted man} were in the post office.,指名手配された男の写真が郵便局にありました。
分詞,過去分詞の前置修飾,man,intermediate,The {enlisted men} were sent to the Middle East.,志願兵は中東に派遣されました。
分詞,過去分詞の前置修飾,man,intermediate,An {unarmed man} was killed by police.,武器を持たない男が警察によって殺害されました。
分詞,過去分詞の前置修飾,man,intermediate,He was a {respected man} in his community.,彼は地域社会で尊敬される男性でした。
分詞,過去分詞の前置修飾,man,intermediate,The {wounded men} were loaded into an ambulance.,負傷した男たちは救急車に運び込まれました。
分詞,過去分詞の前置修飾,teacher,intermediate,{Inexperienced teachers} are often young.,経験のない教師たちは若い人であることが多いです。
分詞,過去分詞の前置修飾,man,advanced,Police are searching for a {dark-haired man} in his mid-twenties wearing a white t-shirt and jeans and riding a motorcycle.,警察は白のＴシャツにジーンズ姿でオートバイに乗った20代半ばの黒髪の男性をさがしています。
分詞,過去分詞の前置修飾,man,advanced,The {agitated man} began shouting so the manager called the police.,興奮した男は叫び声をあげ始めたので支配人が警察に電話をしました。
分詞,過去分詞の前置修飾,man,advanced,The {condemned man} showed no emotion when the judge gave the verdict.,裁判官が判決を言い渡したとき，有罪を宣告された被告は何の感情も示しませんでした。
分詞,過去分詞の前置修飾,man,advanced,The charity gala was attended by many {well-dressed men} and women.,チャリティーイベントには立派な服を着た多くの男女が参加しました。
分詞,過去分詞の前置修飾,man,advanced,We knew he was a {troubled man} but we never thought he would take his own life.,私たちは彼が悩んでいるのを知っていましたが自殺するとは思いもしませんでした。
分詞,過去分詞の前置修飾,woman,beginner,She is a {middle-aged} woman.,彼女は中年の女性です。
分詞,過去分詞の前置修飾,woman,beginner,She is a very {talented} woman.,彼女はとても才能のある女性です。
分詞,過去分詞の前置修飾,woman,beginner,That {seated} woman is my mother.,あの座っている女性が私の母です。
分詞,過去分詞の前置修飾,woman,beginner,She is a {full-figured} woman.,彼女は大柄な女性です。
分詞,過去分詞の前置修飾,people,advanced,Seeing {transgendered people} is becoming more common now.,性同一性障害の人たちを見かけることは以前よりも一般的なことになりつつあります。
分詞,過去分詞の前置修飾,people,beginner,Japan has a high number of {educated} people.,日本には多くの教育を受けた人たちがいます。
分詞,過去分詞の前置修飾,people,intermediate,The party was for {unmarried people}.,そのパーティーは未婚の人たちのためのものでした。
分詞,過去分詞の前置修飾,people,intermediate,There are many {talented people} in this company.,この会社には才能のある人が多数います。
分詞,過去分詞の前置修飾,people,intermediate,The {injured people} were rushed to hospital.,負傷者が病院に急送されました。
分詞,過去分詞の前置修飾,girl,advanced,Another study showed {gifted girls} slowly lost self-confidence as they progressed through school.,別の研究では才能に恵まれた少女たちは学年が進むにつれてゆっくりと自信を失っていくことが示されました。
分詞,過去分詞の前置修飾,people,intermediate,A lot of {married people} go to this club.,たくさんの既婚者がこのクラブに通っています。
分詞,過去分詞の前置修飾,people,intermediate,The company is looking for {qualified people}.,この会社では資格を有する人材を求めています。
分詞,過去分詞の前置修飾,people,advanced,The number of aging and {unemployed people} in Japan and worldwide is rising.,日本国内と世界中で高齢者と失業者の数が増加しています。
分詞,過去分詞の前置修飾,people,advanced,There are thousands of {displaced people} in Syria.,シリアには何千人もの難民がいます。
分詞,過去分詞の前置修飾,people,advanced,Many {dedicated people} worked hard to complete the project.,多くの献身的な人たちがプロジェクトを完了するために一生懸命働きました。
分詞,過去分詞の前置修飾,girl,advanced,There is a strong movement now to help {uneducated girls} get access to schools.,教育を受けていない少女たちを学校へ行かせるのを手助けしようという強い動きが現在あります。
分詞,過去分詞の前置修飾,people,advanced,Wars create {impoverished people}.,戦争は貧困に陥った人たちを生み出します。
分詞,過去分詞の前置修飾,teacher,beginner,She is an {experienced} teacher.,彼女は経験豊かな教師です。
分詞,過去分詞の前置修飾,teacher,beginner,He is a {retired} teacher.,彼は引退した教師です。
分詞,過去分詞の前置修飾,teacher,beginner,She is a {dedicated} teacher.,彼女は献身的な先生です。
分詞,過去分詞の前置修飾,teacher,beginner,My mother is a {retired} teacher.,母は引退した教師です。
分詞,過去分詞の前置修飾,teacher,beginner,She is a {beloved} teacher.,彼女は愛されている先生です。
分詞,過去分詞の前置修飾,teacher,intermediate,There are many {qualified teachers} at this school.,この学校には資格を有する先生たちが多くいます。
分詞,過去分詞の前置修飾,teacher,intermediate,The school is looking for {certified teachers}.,この学校では資格を持った教師たちを募集しています。
分詞,過去分詞の前置修飾,teacher,intermediate,There are many {respected teachers} in this program.,このプログラムには多くの尊敬されている教師たちがいます。
分詞,過去分詞の前置修飾,teacher,intermediate,{Unidentified teachers} protested the policy.,身元が確認されていない教師たちがその方針に抗議しました。
分詞,過去分詞の前置修飾,people,beginner,There are a lot of {retired} people here.,ここには多くの引退した人たちがいます。
分詞,過去分詞の前置修飾,people,beginner,We need {experienced} people.,我々は経験を積んだ人たちを必要としています。
分詞,過去分詞の前置修飾,girl,advanced,{Strong-willed girls} often grow up to be very successful women.,強い意志を持った女の子たちはしばしば高い成功をおさめる女性に成長します。
分詞,過去分詞の前置修飾,boy,beginner,I am a {dark-haired} boy.,私は黒髪の男子です。
分詞,過去分詞の前置修飾,boy,beginner,He is a {bearded} boy.,彼は髭の男子です。
分詞,過去分詞の前置修飾,boy,beginner,I am a {teenaged} boy.,私は10代の少年です。
分詞,過去分詞の前置修飾,boy,beginner,He is a {blue-eyed} boy.,彼は青い目をした少年です。
分詞,過去分詞の前置修飾,boy,beginner,The mothers bathed the {naked} boys.,母親らは裸の少年たちを風呂に入れました。
分詞,過去分詞の前置修飾,boy,intermediate,The {wounded boy} was taken to the hospital.,傷を負った少年は病院に運ばれました。
分詞,過去分詞の前置修飾,boy,intermediate,The {adopted boy} is from Russia.,養子縁組された少年はロシア出身です。
分詞,過去分詞の前置修飾,boy,intermediate,The {frightened boy} locked the door.,おびえた少年はドアにかぎをかけました。
分詞,過去分詞の前置修飾,boy,intermediate,The {well-mannered boy} was hired.,その礼儀正しい少年が採用されました。
分詞,過去分詞の前置修飾,boy,intermediate,The {seated boy} gave his seat to the older woman.,座っていた少年は年配の女性に席を譲りました。
分詞,過去分詞の前置修飾,people,beginner,Tokyo is hiring {skilled} people.,東京都は技術を持った人材を採用しています。
分詞,過去分詞の前置修飾,people,beginner,This elevator is for {disabled} people.,このエレベーターは障害を持った人たち用です。
分詞,過去分詞の前置修飾,boy,advanced,{Malnourished boys} and girls from the refugee camp were shown on television.,難民キャンプからやってきた栄養不良の少年少女たちがテレビに映し出されました。
分詞,過去分詞の前置修飾,boy,advanced,The {curly-haired boy} became a famous actor in later years.,後年，縮れ髪をした青年は有名な俳優になりました。
分詞,過去分詞の前置修飾,boy,advanced,The {isolated boys} were finally examined by the doctors and declared fit to be released.,隔離されていた少年たちは最後に医者の検査を受け退院して大丈夫だと申し渡されました。
分詞,過去分詞の前置修飾,boy,advanced,The {abandoned boy} was taken in by his neighbors until the authorities decided what to do.,当局がどうするかを決めるまでおき去りにされた少年は近所の人に引き取られました。
分詞,過去分詞の前置修飾,boy,advanced,The {handicapped boys} were mainstreamed into regular classes.,障害のある少年たちは普通学級に組み入れられました。
分詞,過去分詞の後置修飾,teacher,advanced,The {teacher described} as strict was actually very effective and students reported they learned a lot in that class.,厳格と言われているその教師は実は非常に効果的で学生たちはそのクラスで多くを学んだと報告しています。
分詞,過去分詞の後置修飾,teacher,advanced,This school has a great number of {teachers rated} highly by students in annual evaluations.,この学校には年次評価で学生から高く評価された教師たちが多数います。
分詞,過去分詞の後置修飾,teacher,advanced,It is hard to find {teachers certified} in STEM to teach lower level classes.,下位レベルのクラスの授業を教えることのできる科学・技術・工学・数学分野で資格を持った教師を見つけるのは難しいです。
分詞,過去分詞の後置修飾,teacher,advanced,{Teachers recognized} for excellence would rather have bonuses than awards.,優秀であると認められている教師たちは賞よりもボーナスを選びます。
分詞,過去分詞の後置修飾,teacher,advanced,{Teachers given} vacations return rested and ready.,休暇を与えられた教師は休息をとり万全の態勢で戻りました。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,I have a dog {named} Sparky.,私はスパーキーという犬を飼っています。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,The dog {named} Killer is his.,キラーと名付けられた犬は彼のものです。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,It is funny to see a dog {chased} by a cat.,猫に追われている犬を見るなんて面白いです。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,The bird {perched} outside is singing.,外で木にとまっている鳥が歌を歌っています。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,The dog {found} today is mine.,今日見つかった犬は私のものです。
分詞,過去分詞の後置修飾,"dog, etc.",beginner,He is a famous lion {called} Simba.,彼はシンバという名の有名なライオンです。
分詞,過去分詞の後置修飾,"dog, etc.",intermediate,A {cat named} Maruchan is famous on the Internet.,マルちゃんという名前の猫がネット上で有名です。
分詞,過去分詞の後置修飾,people,intermediate,{People aged} 65 or older can get a discount.,65歳以上の方は割引になります。
分詞,過去分詞の後置修飾,"dog, etc.",intermediate,The {eggs buried} on the beach just hatched.,浜辺に埋められた卵がちょうどふ化しました。
分詞,過去分詞の後置修飾,"dog, etc.",intermediate,The {dog saved} by the man wagged its tail.,その男によって助けられた犬はしっぽを振りました。
分詞,過去分詞の後置修飾,"dog, etc.",intermediate,{Dogs trained} to protect people are valuable.,人間を守るよう訓練された犬は貴重です。
分詞,過去分詞の後置修飾,"dog, etc.",intermediate,The {cat attacked} by the dog got away safely.,犬に襲われた猫は安全に逃げのびました。
分詞,過去分詞の後置修飾,teacher,beginner,The teacher {driven} home was Mrs. Jones.,家まで送ってもらった先生はジョーンズ先生でした。
分詞,過去分詞の後置修飾,people,advanced,The {people killed} in the movie were popular characters.,映画で殺された人たちは人気のある役柄でした。
分詞,過去分詞の後置修飾,people,advanced,All the {people stopped} at the airport were annoyed by the extra searches.,空港で止められた全員が追加の検査で迷惑しました。
分詞,過去分詞の後置修飾,people,advanced,{People infected} with MERS were stopped at the airport.,MERSに感染した人たちは空港で止められました。
分詞,過去分詞の後置修飾,people,advanced,{People based} on Mars may never be able to return to earth.,火星に配属された人たちは二度と地球に戻ることはできないでしょう。
分詞,過去分詞の後置修飾,people,advanced,None of the {people interviewed} for the job were hired.,その仕事のための面接を受けた人はだれも採用されませんでした。
分詞,過去分詞の後置修飾,people,advanced,{People experienced} with building rockets gathered for the lecture.,ロケット製造の経験がある人たちが講演会に集まりました。
分詞,過去分詞の後置修飾,teacher,beginner,I have a teacher {named} Professor Yukawa.,私には湯川教授という名前の先生がいます。
分詞,過去分詞の後置修飾,teacher,beginner,They are the teachers {liked} by many students.,彼らが多くの学生から好かれている先生です。
分詞,過去分詞の後置修飾,teacher,advanced,The {teacher accused} of cheating by an unhappy and vengeful student has been cleared.,不満と恨みを持った学生によって不正行為を告発された教師の汚名がそそがれました。
分詞,過去分詞の後置修飾,teacher,beginner,The teacher {beaten} is in hospital.,なぐられた先生は入院しています。
分詞,過去分詞の後置修飾,teacher,beginner,The teacher {introduced} this morning looks very young.,今朝紹介された先生はとても若く見えます。
分詞,過去分詞の後置修飾,teacher,intermediate,The {teacher chosen} for the award stood up and waved.,その賞に選ばれた先生が立ち上がって手を振りました。
分詞,過去分詞の後置修飾,teacher,intermediate,The {teacher reported} for missing classes has been fired.,授業を行わなかったと報告された教師は解雇されました。
分詞,過去分詞の後置修飾,teacher,intermediate,The {teachers trained} in this program are excellent.,本プログラムで訓練された教師は優秀です。
分詞,過去分詞の後置修飾,teacher,intermediate,The {teacher assigned} to our club knows nothing about kendo.,私たちのクラブに配属された先生は剣道について何も知りません。
分詞,過去分詞の後置修飾,teacher,intermediate,The {teacher killed} in the fire was loved by many students.,火災で死亡した先生は多くの生徒から愛されていました。
分詞,過去分詞の後置修飾,teacher,intermediate,There are no {teachers called} by their first names.,ファーストネームで呼ばれる先生はひとりもいません。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,{Mud splashed} by our boots made a mess.,私たちのブーツではねた泥があたりを汚しました。
分詞,過去分詞の後置修飾,"water, etc.",advanced,The {role played} by allied military is still under debate.,連合軍が果たした役割はいまだ論争中です。
分詞,過去分詞の後置修飾,"sun, etc.",beginner,"I love this planet {called} ""Earth"".",私は「地球」と呼ばれるこの惑星が大好きです。
分詞,過去分詞の後置修飾,"sun, etc.",beginner,I went to a place {called} Kamakura.,私は鎌倉と呼ばれるところに行ってきました。
分詞,過去分詞の後置修飾,"sun, etc.",beginner,The trees {planted} last year look great.,去年植えられた木は見事です。
分詞,過去分詞の後置修飾,"sun, etc.",beginner,It is a river {called} the Tamagawa.,それは多摩川と呼ばれる川です。
分詞,過去分詞の後置修飾,"sun, etc.",beginner,The mountain {climbed} by her was called Gassan (Moon Mountain).,彼女が登った山はがっさん（月の山）と呼ばれていました。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,The {sky streaked} with lightening was beautiful.,稲妻が走った空がきれいでした。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,We enjoyed the {air scented} by flowers.,私たちは花の香りがする空気を堪能しました。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,{Rain lashed} by the wind hit the windows.,風で打ち付けられた雨が窓にあたっていました。
分詞,過去分詞の後置修飾,"water, etc.",advanced,{People involved} in the project met yesterday to discuss the budget and next steps.,プロジェクトに関わる人たちが昨日集まって予算と次のステップについて話し合いました。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,There are many {planets discovered} by scientists.,科学者によって発見された惑星がたくさんあります。
分詞,過去分詞の後置修飾,"sun, etc.",intermediate,We are lucky to have this {planet called} earth.,地球と呼ばれるこの惑星があって私たちは幸運です。
分詞,過去分詞の後置修飾,"sun, etc.",advanced,The {sky darkened} by rain clouds frightened us.,雨雲で黒くなった空が我々を怖がらせました。
分詞,過去分詞の後置修飾,"sun, etc.",advanced,The {air trapped} under the boat saved our lives.,ボートの下にたまった空気が私たちの命を救いました。
分詞,過去分詞の後置修飾,"sun, etc.",advanced,The night was dark because of the {moon obscured} by clouds.,その夜は雲に隠れた月のせいで暗かったです。
分詞,過去分詞の後置修飾,"sun, etc.",advanced,{Valleys formed} by glaciers can be found in many areas.,氷河によって形成された渓谷は多くの地域で見つけることができます。
分詞,過去分詞の後置修飾,"sun, etc.",advanced,{Lakes made} from meteors can be found in many countries.,隕石によって作られた湖は多くの国にあります。
分詞,過去分詞の後置修飾,girl,intermediate,She was one of the {girls picked} for the team.,彼女はチームに選ばれた女の子たちのうちの1人でした。
分詞,過去分詞の後置修飾,"water, etc.",beginner,People {invited} to the party brought wine.,パーティーに招待された人たちはワインを持ってきました。
分詞,過去分詞の後置修飾,"dog, etc.",advanced,The {dog curled} up on the floor was exhausted by a day at the vet.,床の上で丸くなっている犬は動物病院での1日でくたくたに疲れていました。
分詞,過去分詞の後置修飾,"dog, etc.",advanced,The children enjoyed seeing the {dog dressed} as a reindeer.,子どもたちはトナカイの格好をした犬を見て喜びました。
分詞,過去分詞の後置修飾,"dog, etc.",advanced,The {dogs shown} in the competition were carefully groomed.,コンテストで紹介された犬たちは丁寧にグルーミングされていました。
分詞,過去分詞の後置修飾,"dog, etc.",advanced,The {cat stretched} out on my laptop loves the heat from my computer.,私のノートパソコンの上で伸びをしている猫は私のコンピューターの熱が大好きなんです。
分詞,過去分詞の後置修飾,"water, etc.",beginner,Here is the email {sent} yesterday.,これが昨日送られてきたメールです。
分詞,過去分詞の後置修飾,"water, etc.",beginner,This is the stadium {built} for the Olympics.,こちらがオリンピック用に建てられた競技場です。
分詞,過去分詞の後置修飾,"water, etc.",beginner,That is a cake {baked} just for you.,あちらがあなただけのために焼かれたケーキです。
分詞,過去分詞の後置修飾,"water, etc.",beginner,There are several boxes {filled} with books.,本で満たされた箱がいくつかあります。
分詞,過去分詞の後置修飾,"dog, etc.",advanced,{Dogs returned} to shelters have been known to show signs of depression.,保護施設に戻された犬は，うつ病の兆候を示すことが知られています。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,The {photos taken} by Yuki have just been posted.,ユキが撮影した写真がちょうど掲載されました。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,The {reservations made} today are confirmed.,今日なされた予約が確定されました。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,{Books written} in English are hard for me to read.,英語で書かれた本は私には読むのが難しいです。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,{Letters written} in kanji are difficult to read.,漢字で書かれた文字は読みにくいです。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,{Movies produced} in Hollywood are popular.,ハリウッドで製作された映画が人気です。
分詞,過去分詞の後置修飾,"water, etc.",intermediate,Let It Be is a famous {song performed} by the Beatles.,レット・イット・ビーはビートルズによって演奏された有名な歌です。
分詞,過去分詞の後置修飾,"water, etc.",advanced,The {policies presented} by the cabinet secretary were rejected by the opposition party.,官房長官によって提示された政策は野党から拒否されました。
分詞,過去分詞の後置修飾,"water, etc.",advanced,The {neighbor invited} to dinner at our house brought me some lovely flowers and a bottle of wine.,我が家のディナーに招待された隣人が美しい花とワインを1本持ってきてくれました。
分詞,過去分詞の後置修飾,woman,intermediate,The {woman pulled} from the wreckage later died.,残骸から引き出された女性は後に死亡しました。
分詞,過去分詞の後置修飾,man,advanced,The {man presented} with an award gave a speech.,賞を受賞した男性がスピーチを行いました。
分詞,過去分詞の後置修飾,woman,beginner,I know a woman {named} Shizuka.,私はシズカという女性を知っています。
分詞,過去分詞の後置修飾,woman,beginner,I saw a woman {dressed} as a duck.,私はアヒルの格好をした女性を見ました。
分詞,過去分詞の後置修飾,woman,beginner,She was the woman {killed} in the fire.,彼女が火災で死亡した女性でした。
分詞,過去分詞の後置修飾,woman,beginner,That is the woman {married} to Abe.,あの人がエイブと結婚した女性です。
分詞,過去分詞の後置修飾,woman,beginner,The woman {rushed} to hospital will be okay.,病院に急送された女性は大丈夫でしょう。
分詞,過去分詞の後置修飾,woman,intermediate,A {woman reported} to be missing was just found.,行方不明と伝えられていた女性がたった今見つかりました。
分詞,過去分詞の後置修飾,woman,intermediate,{Women wanted} for jobs were hired yesterday.,募集していた女性たちが昨日雇われました。
分詞,過去分詞の後置修飾,woman,intermediate,The {woman seated} behind me was laughing.,私の後ろに座っていた女性は笑っていました。
分詞,過去分詞の後置修飾,man,advanced,A {man described} as dangerous is being sought by police.,危険であると言われている男を警察がさがしています。
分詞,過去分詞の後置修飾,woman,intermediate,"She was the {woman described} as ""stunning"".",彼女は「息をのむような」と言われた女性でした。
分詞,過去分詞の後置修飾,woman,advanced,The {woman stopped} at the airport was searched for weapons.,空港で止められた女性は武器を所持していないか調べられました。
分詞,過去分詞の後置修飾,woman,advanced,{Women elected} to office are often still paid less than their male counterparts.,公職に選ばれた女性はいまだに同じ職の男性よりも給与が少ないことが多いです。
分詞,過去分詞の後置修飾,woman,advanced,The {women presented} with bonuses were overjoyed.,ボーナスを提示された女性たちは大喜びした。
分詞,過去分詞の後置修飾,woman,advanced,{Women raised} in western countries are often assertive.,欧米で育った女性はしばしば自分の意見をはっきりと述べます。
分詞,過去分詞の後置修飾,woman,advanced,The {woman approached} by fans stopped to sign autographs.,ファンに近寄られた女性は立ち止まってサインをしました。
分詞,過去分詞の後置修飾,girl,beginner,I met a girl {named} Julia.,私はジュリアという女の子に会いました。
分詞,過去分詞の後置修飾,girl,beginner,There was a girl {dressed} as Mickey Mouse.,ミッキーマウスの格好をした女の子がいました。
分詞,過去分詞の後置修飾,man,intermediate,The {man killed} by police was unarmed.,警察によって殺された男性は武器を所持していませんでした。
分詞,過去分詞の後置修飾,people,intermediate,{People injured} in the crash were taken to the hospital.,衝突事故でけがをした人が病院に運ばれました。
分詞,過去分詞の後置修飾,man,beginner,I know a man {named} James Bond.,私はジェームズ・ボンドという名前の男性を知っています。
分詞,過去分詞の後置修飾,man,beginner,A man {married} to you must be happy.,あなたと結婚する男性は幸せに違いないです。
分詞,過去分詞の後置修飾,man,beginner,A man {trapped} by the flood was saved.,洪水で身動きの取れなくなった男性が救出されました。
分詞,過去分詞の後置修飾,man,beginner,A man {called} Frank left a message.,フランクと呼ばれる男性がメッセージを残していきました。
分詞,過去分詞の後置修飾,man,beginner,I saw the man {shown} on television.,私はテレビに出ていた人を見ました。
分詞,過去分詞の後置修飾,man,intermediate,A {man dressed} as a policeman was asking questions.,警察官の格好をした男性が質問をしていました。
分詞,過去分詞の後置修飾,man,intermediate,A {man accused} of murder was arrested.,殺人で起訴された男が逮捕されました。
分詞,過去分詞の後置修飾,people,intermediate,The {people killed} in the explosion were identified.,爆発で殺された人たちの身元が判明しました。
分詞,過去分詞の後置修飾,man,intermediate,The {man stopped} for drunk driving was arrested.,飲酒運転で停止させられた男が逮捕されました。
分詞,過去分詞の後置修飾,man,intermediate,The {man seated} in the front row began coughing.,前列に座っていた男性がせきをし始めました。
分詞,過去分詞の後置修飾,man,intermediate,The {man believed} to be him was rescued.,彼であると思われる男性が救出されました。
分詞,過去分詞の後置修飾,man,advanced,The {man wanted} for murder has his photo on all the local television stations.,殺人罪で指名手配された男の写真が全地方テレビ局で流れています。
分詞,過去分詞の後置修飾,man,advanced,A {man suspected} of kidnapping a girl at a recycle shop was arrested this morning.,本日午前，リサイクルショップで女児を誘拐したと疑われる男性が逮捕されました。
分詞,過去分詞の後置修飾,man,advanced,A {man identified} as the escaped prisoner was seen at the airport yesterday.,脱獄囚とされる人物が昨日空港で目撃されました。
分詞,過去分詞の後置修飾,man,advanced,{Men married} to men can now get legal benefits in the US.,米国では今や男性と結婚した男性は法律上の恩恵を得ることができます。
分詞,過去分詞の後置修飾,man,advanced,The {man charged} with stealing was later released.,窃盗で起訴された男は後に釈放されました。
分詞,過去分詞の後置修飾,boy,advanced,The {boys chosen} for the job worked long hours for very little pay.,その仕事に選ばれた少年たちはとても低い賃金で長時間働いていました。
分詞,過去分詞の後置修飾,boy,intermediate,The {boys stopped} by police had done nothing wrong.,警察に止められた少年たちは何も悪いことはしていませんでした。
分詞,過去分詞の後置修飾,boy,intermediate,It is a story about a {boy raised} by wolves.,それは狼によって育てられた少年の話です。
分詞,過去分詞の後置修飾,boy,intermediate,The {boy killed} by the fire also lost his mother.,火事で死んだ男の子の母親もまた亡くなりました。
分詞,過去分詞の後置修飾,boy,intermediate,The {boy grabbed} by the man began screaming.,その男に身体をつかまれた少年は叫び始めました。
分詞,過去分詞の後置修飾,boy,advanced,There have been several studies done about {boys raised} by women compared to those raised by two parents.,女性だけに育てられた少年を両親に育てられた少年と比べた研究がいくつかあります。
分詞,過去分詞の後置修飾,boy,advanced,I saw the {boy pushed} by the bully get up and hit him back.,いじめっ子に突つかれていた男の子が立ち上がって殴り返すのを見ました。
分詞,過去分詞の後置修飾,boy,advanced,The {boy admitted} to hospital was later released.,病院に入れられた少年は後に退院しました。
